location,target,forecast_date,target_end_date,value
36,11 wk ahead cum death,11-10-2020,26-12-2020,34880.72523
36,12 wk ahead cum death,11-10-2020,02-01-2021,35111.45398
36,13 wk ahead cum death,11-10-2020,09-01-2021,35355.03988
36,14 wk ahead cum death,11-10-2020,16-01-2021,35592.04192
36,15 wk ahead cum death,11-10-2020,23-01-2021,35858.14737
36,16 wk ahead cum death,11-10-2020,30-01-2021,36134.24592
36,17 wk ahead cum death,11-10-2020,06-02-2021,36399.62422
36,18 wk ahead cum death,11-10-2020,13-02-2021,36677.77421
36,19 wk ahead cum death,11-10-2020,20-02-2021,36946.43579
36,20 wk ahead cum death,11-10-2020,27-02-2021,37218.08979
36,1 wk ahead inc case,11-10-2020,17-10-2020,8642.600662
36,2 wk ahead inc case,11-10-2020,24-10-2020,9079.507361
36,3 wk ahead inc case,11-10-2020,31-10-2020,9787.32231
36,4 wk ahead inc case,11-10-2020,07-11-2020,10541.28761
36,5 wk ahead inc case,11-10-2020,14-11-2020,11301.51872
36,6 wk ahead inc case,11-10-2020,21-11-2020,12062.99606
36,7 wk ahead inc case,11-10-2020,28-11-2020,12731.6693
36,8 wk ahead inc case,11-10-2020,05-12-2020,13389.27559
